business_id,stars,date,year,month,day,dayOfWeek
sbW8qHJgzEIH42B0S-3New,2,2014-09-18,2014,9,18,4
sbW8qHJgzEIH42B0S-3New,1,2014-10-05,2014,10,5,0
sbW8qHJgzEIH42B0S-3New,2,2014-10-20,2014,10,20,1
sbW8qHJgzEIH42B0S-3New,4,2014-12-04,2014,12,4,4
sbW8qHJgzEIH42B0S-3New,5,2014-12-15,2014,12,15,1
sbW8qHJgzEIH42B0S-3New,2,2014-12-30,2014,12,30,2
sbW8qHJgzEIH42B0S-3New,1,2015-01-17,2015,1,17,6
sbW8qHJgzEIH42B0S-3New,1,2015-01-18,2015,1,18,0
sbW8qHJgzEIH42B0S-3New,4,2015-01-25,2015,1,25,0
sbW8qHJgzEIH42B0S-3New,1,2015-02-16,2015,2,16,1
sbW8qHJgzEIH42B0S-3New,4,2015-02-20,2015,2,20,5
sbW8qHJgzEIH42B0S-3New,2,2015-02-24,2015,2,24,2
sbW8qHJgzEIH42B0S-3New,1,2015-02-28,2015,2,28,6
sbW8qHJgzEIH42B0S-3New,2,2015-03-02,2015,3,2,1
sbW8qHJgzEIH42B0S-3New,1,2015-03-15,2015,3,15,0
sbW8qHJgzEIH42B0S-3New,2,2015-03-23,2015,3,23,1
sbW8qHJgzEIH42B0S-3New,4,2015-04-14,2015,4,14,2
sbW8qHJgzEIH42B0S-3New,3,2015-04-28,2015,4,28,2
sbW8qHJgzEIH42B0S-3New,5,2015-05-03,2015,5,3,0
sbW8qHJgzEIH42B0S-3New,3,2015-06-10,2015,6,10,3
sbW8qHJgzEIH42B0S-3New,4,2015-06-13,2015,6,13,6
sbW8qHJgzEIH42B0S-3New,5,2015-06-16,2015,6,16,2
sbW8qHJgzEIH42B0S-3New,2,2015-06-17,2015,6,17,3
sbW8qHJgzEIH42B0S-3New,2,2015-07-27,2015,7,27,1
sbW8qHJgzEIH42B0S-3New,5,2015-08-05,2015,8,5,3
sbW8qHJgzEIH42B0S-3New,1,2015-08-18,2015,8,18,2
sbW8qHJgzEIH42B0S-3New,4,2015-09-12,2015,9,12,6
sbW8qHJgzEIH42B0S-3New,3,2015-09-24,2015,9,24,4
sbW8qHJgzEIH42B0S-3New,2,2015-10-16,2015,10,16,5
sbW8qHJgzEIH42B0S-3New,2,2015-10-24,2015,10,24,6
sbW8qHJgzEIH42B0S-3New,1,2015-11-06,2015,11,6,5
sbW8qHJgzEIH42B0S-3New,1,2015-11-14,2015,11,14,6
sbW8qHJgzEIH42B0S-3New,1,2015-11-27,2015,11,27,5
sbW8qHJgzEIH42B0S-3New,2,2015-11-28,2015,11,28,6
sbW8qHJgzEIH42B0S-3New,3,2015-12-06,2015,12,6,0
W7ysp8GLCBrs0GXIVwAcBQ,4,2010-01-27,2010,1,27,3
W7ysp8GLCBrs0GXIVwAcBQ,1,2015-06-05,2015,6,5,5
W7ysp8GLCBrs0GXIVwAcBQ,1,2015-08-10,2015,8,10,1
W7ysp8GLCBrs0GXIVwAcBQ,1,2015-08-16,2015,8,16,0
-taSf0shFSUKy9iCXnySsA,4,2015-06-30,2015,6,30,2
-taSf0shFSUKy9iCXnySsA,1,2015-07-02,2015,7,2,4
-taSf0shFSUKy9iCXnySsA,1,2015-08-27,2015,8,27,4
McikHxxEqZ2X0joaRNKlaw,1,2007-09-11,2007,9,11,2
McikHxxEqZ2X0joaRNKlaw,2,2008-09-15,2008,9,15,1
McikHxxEqZ2X0joaRNKlaw,5,2008-09-23,2008,9,23,2
McikHxxEqZ2X0joaRNKlaw,3,2008-12-03,2008,12,3,3
McikHxxEqZ2X0joaRNKlaw,2,2008-12-03,2008,12,3,3
McikHxxEqZ2X0joaRNKlaw,3,2009-06-24,2009,6,24,3
McikHxxEqZ2X0joaRNKlaw,1,2009-11-02,2009,11,2,1
McikHxxEqZ2X0joaRNKlaw,3,2009-12-17,2009,12,17,4
McikHxxEqZ2X0joaRNKlaw,4,2010-04-02,2010,4,2,5
McikHxxEqZ2X0joaRNKlaw,4,2010-05-10,2010,5,10,1
McikHxxEqZ2X0joaRNKlaw,3,2010-07-04,2010,7,4,0
McikHxxEqZ2X0joaRNKlaw,2,2010-08-13,2010,8,13,5
McikHxxEqZ2X0joaRNKlaw,4,2010-11-12,2010,11,12,5
McikHxxEqZ2X0joaRNKlaw,4,2011-01-18,2011,1,18,2
McikHxxEqZ2X0joaRNKlaw,3,2011-01-25,2011,1,25,2
McikHxxEqZ2X0joaRNKlaw,3,2011-02-18,2011,2,18,5
McikHxxEqZ2X0joaRNKlaw,3,2011-02-20,2011,2,20,0
McikHxxEqZ2X0joaRNKlaw,4,2011-03-30,2011,3,30,3
McikHxxEqZ2X0joaRNKlaw,5,2011-03-31,2011,3,31,4
McikHxxEqZ2X0joaRNKlaw,4,2011-04-18,2011,4,18,1
McikHxxEqZ2X0joaRNKlaw,4,2011-06-05,2011,6,5,0
McikHxxEqZ2X0joaRNKlaw,5,2011-06-07,2011,6,7,2
McikHxxEqZ2X0joaRNKlaw,4,2011-06-13,2011,6,13,1
McikHxxEqZ2X0joaRNKlaw,4,2011-07-14,2011,7,14,4
McikHxxEqZ2X0joaRNKlaw,4,2011-07-25,2011,7,25,1
McikHxxEqZ2X0joaRNKlaw,2,2011-10-06,2011,10,6,4
McikHxxEqZ2X0joaRNKlaw,3,2011-11-01,2011,11,1,2
McikHxxEqZ2X0joaRNKlaw,2,2011-11-01,2011,11,1,2
McikHxxEqZ2X0joaRNKlaw,1,2011-11-11,2011,11,11,5
McikHxxEqZ2X0joaRNKlaw,3,2011-11-28,2011,11,28,1
McikHxxEqZ2X0joaRNKlaw,4,2012-01-23,2012,1,23,1
McikHxxEqZ2X0joaRNKlaw,2,2012-04-04,2012,4,4,3
McikHxxEqZ2X0joaRNKlaw,4,2012-05-11,2012,5,11,5
McikHxxEqZ2X0joaRNKlaw,3,2012-05-27,2012,5,27,0
McikHxxEqZ2X0joaRNKlaw,3,2012-06-01,2012,6,1,5
McikHxxEqZ2X0joaRNKlaw,4,2012-07-01,2012,7,1,0
McikHxxEqZ2X0joaRNKlaw,4,2012-07-18,2012,7,18,3
McikHxxEqZ2X0joaRNKlaw,3,2012-08-13,2012,8,13,1
McikHxxEqZ2X0joaRNKlaw,5,2012-12-09,2012,12,9,0
McikHxxEqZ2X0joaRNKlaw,4,2013-01-16,2013,1,16,3
McikHxxEqZ2X0joaRNKlaw,2,2013-01-23,2013,1,23,3
McikHxxEqZ2X0joaRNKlaw,4,2013-02-11,2013,2,11,1
McikHxxEqZ2X0joaRNKlaw,4,2013-04-09,2013,4,9,2
McikHxxEqZ2X0joaRNKlaw,3,2013-04-13,2013,4,13,6
McikHxxEqZ2X0joaRNKlaw,4,2013-04-23,2013,4,23,2
McikHxxEqZ2X0joaRNKlaw,2,2013-05-19,2013,5,19,0
McikHxxEqZ2X0joaRNKlaw,2,2013-06-02,2013,6,2,0
McikHxxEqZ2X0joaRNKlaw,4,2013-06-08,2013,6,8,6
McikHxxEqZ2X0joaRNKlaw,3,2013-06-17,2013,6,17,1
McikHxxEqZ2X0joaRNKlaw,4,2013-06-30,2013,6,30,0
McikHxxEqZ2X0joaRNKlaw,5,2013-07-17,2013,7,17,3
McikHxxEqZ2X0joaRNKlaw,4,2013-09-30,2013,9,30,1
McikHxxEqZ2X0joaRNKlaw,4,2013-10-13,2013,10,13,0
McikHxxEqZ2X0joaRNKlaw,1,2013-10-15,2013,10,15,2
McikHxxEqZ2X0joaRNKlaw,3,2013-10-24,2013,10,24,4
McikHxxEqZ2X0joaRNKlaw,3,2013-11-10,2013,11,10,0
McikHxxEqZ2X0joaRNKlaw,4,2014-01-09,2014,1,9,4
McikHxxEqZ2X0joaRNKlaw,4,2014-01-09,2014,1,9,4
McikHxxEqZ2X0joaRNKlaw,4,2014-01-17,2014,1,17,5
McikHxxEqZ2X0joaRNKlaw,2,2014-01-22,2014,1,22,3
McikHxxEqZ2X0joaRNKlaw,4,2014-02-19,2014,2,19,3
McikHxxEqZ2X0joaRNKlaw,4,2014-02-28,2014,2,28,5
McikHxxEqZ2X0joaRNKlaw,5,2014-03-30,2014,3,30,0
McikHxxEqZ2X0joaRNKlaw,5,2014-05-12,2014,5,12,1
McikHxxEqZ2X0joaRNKlaw,5,2014-05-27,2014,5,27,2
McikHxxEqZ2X0joaRNKlaw,5,2014-06-05,2014,6,5,4
McikHxxEqZ2X0joaRNKlaw,5,2014-06-29,2014,6,29,0
McikHxxEqZ2X0joaRNKlaw,4,2014-07-06,2014,7,6,0
McikHxxEqZ2X0joaRNKlaw,4,2014-07-18,2014,7,18,5
McikHxxEqZ2X0joaRNKlaw,4,2014-07-21,2014,7,21,1
McikHxxEqZ2X0joaRNKlaw,4,2014-08-09,2014,8,9,6
McikHxxEqZ2X0joaRNKlaw,2,2014-08-16,2014,8,16,6
McikHxxEqZ2X0joaRNKlaw,2,2014-09-12,2014,9,12,5
McikHxxEqZ2X0joaRNKlaw,3,2014-09-23,2014,9,23,2
McikHxxEqZ2X0joaRNKlaw,4,2014-10-22,2014,10,22,3
McikHxxEqZ2X0joaRNKlaw,1,2014-11-01,2014,11,1,6
McikHxxEqZ2X0joaRNKlaw,4,2014-11-28,2014,11,28,5
McikHxxEqZ2X0joaRNKlaw,3,2014-12-04,2014,12,4,4
McikHxxEqZ2X0joaRNKlaw,5,2014-12-16,2014,12,16,2
McikHxxEqZ2X0joaRNKlaw,4,2015-01-15,2015,1,15,4
McikHxxEqZ2X0joaRNKlaw,3,2015-01-28,2015,1,28,3
McikHxxEqZ2X0joaRNKlaw,3,2015-02-15,2015,2,15,0
McikHxxEqZ2X0joaRNKlaw,4,2015-02-21,2015,2,21,6
McikHxxEqZ2X0joaRNKlaw,2,2015-02-27,2015,2,27,5
McikHxxEqZ2X0joaRNKlaw,3,2015-03-23,2015,3,23,1
McikHxxEqZ2X0joaRNKlaw,4,2015-03-29,2015,3,29,0
McikHxxEqZ2X0joaRNKlaw,3,2015-04-11,2015,4,11,6
McikHxxEqZ2X0joaRNKlaw,2,2015-04-25,2015,4,25,6
McikHxxEqZ2X0joaRNKlaw,3,2015-05-03,2015,5,3,0
McikHxxEqZ2X0joaRNKlaw,2,2015-05-09,2015,5,9,6
McikHxxEqZ2X0joaRNKlaw,2,2015-05-12,2015,5,12,2
McikHxxEqZ2X0joaRNKlaw,4,2015-05-21,2015,5,21,4
McikHxxEqZ2X0joaRNKlaw,2,2015-05-30,2015,5,30,6
McikHxxEqZ2X0joaRNKlaw,2,2015-06-01,2015,6,1,1
McikHxxEqZ2X0joaRNKlaw,5,2015-06-04,2015,6,4,4
McikHxxEqZ2X0joaRNKlaw,2,2015-06-08,2015,6,8,1
McikHxxEqZ2X0joaRNKlaw,3,2015-06-10,2015,6,10,3
McikHxxEqZ2X0joaRNKlaw,2,2015-06-16,2015,6,16,2
McikHxxEqZ2X0joaRNKlaw,2,2015-06-22,2015,6,22,1
McikHxxEqZ2X0joaRNKlaw,3,2015-06-23,2015,6,23,2
McikHxxEqZ2X0joaRNKlaw,4,2015-07-12,2015,7,12,0
McikHxxEqZ2X0joaRNKlaw,2,2015-07-14,2015,7,14,2
McikHxxEqZ2X0joaRNKlaw,4,2015-07-27,2015,7,27,1
McikHxxEqZ2X0joaRNKlaw,4,2015-07-29,2015,7,29,3
McikHxxEqZ2X0joaRNKlaw,5,2015-08-29,2015,8,29,6
McikHxxEqZ2X0joaRNKlaw,4,2015-09-18,2015,9,18,5
McikHxxEqZ2X0joaRNKlaw,3,2015-09-19,2015,9,19,6
McikHxxEqZ2X0joaRNKlaw,3,2015-09-29,2015,9,29,2
McikHxxEqZ2X0joaRNKlaw,5,2015-10-22,2015,10,22,4
McikHxxEqZ2X0joaRNKlaw,3,2015-11-15,2015,11,15,0
McikHxxEqZ2X0joaRNKlaw,1,2015-11-17,2015,11,17,2
McikHxxEqZ2X0joaRNKlaw,5,2015-11-28,2015,11,28,6
McikHxxEqZ2X0joaRNKlaw,5,2015-12-17,2015,12,17,4
tv8cS4aaA1VDaInYgggb6g,4,2009-08-19,2009,8,19,3
tv8cS4aaA1VDaInYgggb6g,3,2009-10-23,2009,10,23,5
tv8cS4aaA1VDaInYgggb6g,3,2010-07-02,2010,7,2,5
tv8cS4aaA1VDaInYgggb6g,4,2010-12-20,2010,12,20,1
tv8cS4aaA1VDaInYgggb6g,3,2011-01-30,2011,1,30,0
tv8cS4aaA1VDaInYgggb6g,3,2011-04-20,2011,4,20,3
tv8cS4aaA1VDaInYgggb6g,3,2011-07-03,2011,7,3,0
tv8cS4aaA1VDaInYgggb6g,3,2011-11-01,2011,11,1,2
tv8cS4aaA1VDaInYgggb6g,3,2012-01-22,2012,1,22,0
tv8cS4aaA1VDaInYgggb6g,3,2012-03-18,2012,3,18,0
tv8cS4aaA1VDaInYgggb6g,4,2012-07-29,2012,7,29,0
tv8cS4aaA1VDaInYgggb6g,2,2012-08-09,2012,8,9,4
tv8cS4aaA1VDaInYgggb6g,2,2012-09-05,2012,9,5,3
tv8cS4aaA1VDaInYgggb6g,3,2012-09-06,2012,9,6,4
tv8cS4aaA1VDaInYgggb6g,2,2012-10-07,2012,10,7,0
tv8cS4aaA1VDaInYgggb6g,3,2012-11-08,2012,11,8,4
tv8cS4aaA1VDaInYgggb6g,2,2012-12-02,2012,12,2,0
tv8cS4aaA1VDaInYgggb6g,3,2013-01-13,2013,1,13,0
tv8cS4aaA1VDaInYgggb6g,4,2013-02-12,2013,2,12,2
tv8cS4aaA1VDaInYgggb6g,4,2013-05-06,2013,5,6,1
tv8cS4aaA1VDaInYgggb6g,4,2013-11-18,2013,11,18,1
tv8cS4aaA1VDaInYgggb6g,3,2014-01-14,2014,1,14,2
tv8cS4aaA1VDaInYgggb6g,4,2014-01-22,2014,1,22,3
tv8cS4aaA1VDaInYgggb6g,3,2014-03-01,2014,3,1,6
tv8cS4aaA1VDaInYgggb6g,4,2014-04-24,2014,4,24,4
tv8cS4aaA1VDaInYgggb6g,4,2014-05-15,2014,5,15,4
tv8cS4aaA1VDaInYgggb6g,3,2014-09-08,2014,9,8,1
tv8cS4aaA1VDaInYgggb6g,5,2014-09-13,2014,9,13,6
tv8cS4aaA1VDaInYgggb6g,4,2014-10-11,2014,10,11,6
tv8cS4aaA1VDaInYgggb6g,2,2014-11-07,2014,11,7,5
tv8cS4aaA1VDaInYgggb6g,2,2015-02-01,2015,2,1,0
tv8cS4aaA1VDaInYgggb6g,3,2015-02-06,2015,2,6,5
tv8cS4aaA1VDaInYgggb6g,1,2015-02-15,2015,2,15,0
tv8cS4aaA1VDaInYgggb6g,3,2015-03-07,2015,3,7,6
tv8cS4aaA1VDaInYgggb6g,4,2015-04-13,2015,4,13,1
tv8cS4aaA1VDaInYgggb6g,3,2015-09-30,2015,9,30,3
tv8cS4aaA1VDaInYgggb6g,3,2015-10-09,2015,10,9,5
tv8cS4aaA1VDaInYgggb6g,3,2015-12-17,2015,12,17,4
EoAY1JSVeJriBzId8lUQwQ,3,2009-01-06,2009,1,6,2
EoAY1JSVeJriBzId8lUQwQ,3,2009-05-28,2009,5,28,4
EoAY1JSVeJriBzId8lUQwQ,2,2009-06-08,2009,6,8,1
EoAY1JSVeJriBzId8lUQwQ,4,2009-06-24,2009,6,24,3
EoAY1JSVeJriBzId8lUQwQ,4,2009-07-01,2009,7,1,3
EoAY1JSVeJriBzId8lUQwQ,3,2009-08-11,2009,8,11,2
EoAY1JSVeJriBzId8lUQwQ,3,2009-09-15,2009,9,15,2
EoAY1JSVeJriBzId8lUQwQ,3,2010-02-15,2010,2,15,1
EoAY1JSVeJriBzId8lUQwQ,1,2010-04-02,2010,4,2,5
EoAY1JSVeJriBzId8lUQwQ,2,2010-04-03,2010,4,3,6
EoAY1JSVeJriBzId8lUQwQ,3,2011-01-11,2011,1,11,2
EoAY1JSVeJriBzId8lUQwQ,2,2011-06-30,2011,6,30,4
EoAY1JSVeJriBzId8lUQwQ,1,2011-07-31,2011,7,31,0
EoAY1JSVeJriBzId8lUQwQ,3,2011-09-06,2011,9,6,2
EoAY1JSVeJriBzId8lUQwQ,3,2012-05-12,2012,5,12,6
EoAY1JSVeJriBzId8lUQwQ,1,2012-05-24,2012,5,24,4
EoAY1JSVeJriBzId8lUQwQ,1,2012-07-02,2012,7,2,1
EoAY1JSVeJriBzId8lUQwQ,1,2012-07-04,2012,7,4,3
EoAY1JSVeJriBzId8lUQwQ,4,2012-08-22,2012,8,22,3
EoAY1JSVeJriBzId8lUQwQ,1,2012-10-25,2012,10,25,4
EoAY1JSVeJriBzId8lUQwQ,4,2012-12-21,2012,12,21,5
EoAY1JSVeJriBzId8lUQwQ,4,2013-03-16,2013,3,16,6
EoAY1JSVeJriBzId8lUQwQ,5,2013-04-06,2013,4,6,6
EoAY1JSVeJriBzId8lUQwQ,4,2013-06-04,2013,6,4,2
EoAY1JSVeJriBzId8lUQwQ,3,2013-07-24,2013,7,24,3
EoAY1JSVeJriBzId8lUQwQ,3,2013-08-07,2013,8,7,3
EoAY1JSVeJriBzId8lUQwQ,2,2013-12-19,2013,12,19,4
EoAY1JSVeJriBzId8lUQwQ,5,2013-12-21,2013,12,21,6
EoAY1JSVeJriBzId8lUQwQ,3,2014-01-20,2014,1,20,1
EoAY1JSVeJriBzId8lUQwQ,3,2014-01-29,2014,1,29,3
EoAY1JSVeJriBzId8lUQwQ,1,2014-02-01,2014,2,1,6
EoAY1JSVeJriBzId8lUQwQ,4,2014-02-23,2014,2,23,0
EoAY1JSVeJriBzId8lUQwQ,5,2014-03-08,2014,3,8,6
EoAY1JSVeJriBzId8lUQwQ,1,2014-03-20,2014,3,20,4
EoAY1JSVeJriBzId8lUQwQ,2,2014-04-23,2014,4,23,3
EoAY1JSVeJriBzId8lUQwQ,1,2014-04-26,2014,4,26,6
EoAY1JSVeJriBzId8lUQwQ,1,2014-05-04,2014,5,4,0
EoAY1JSVeJriBzId8lUQwQ,4,2014-05-20,2014,5,20,2
EoAY1JSVeJriBzId8lUQwQ,2,2014-05-25,2014,5,25,0
EoAY1JSVeJriBzId8lUQwQ,2,2014-08-24,2014,8,24,0
EoAY1JSVeJriBzId8lUQwQ,4,2014-09-03,2014,9,3,3
EoAY1JSVeJriBzId8lUQwQ,2,2014-09-13,2014,9,13,6
EoAY1JSVeJriBzId8lUQwQ,2,2014-10-11,2014,10,11,6
EoAY1JSVeJriBzId8lUQwQ,3,2014-11-18,2014,11,18,2
EoAY1JSVeJriBzId8lUQwQ,3,2014-11-24,2014,11,24,1
EoAY1JSVeJriBzId8lUQwQ,5,2015-01-02,2015,1,2,5
EoAY1JSVeJriBzId8lUQwQ,4,2015-02-09,2015,2,9,1
EoAY1JSVeJriBzId8lUQwQ,4,2015-02-23,2015,2,23,1
EoAY1JSVeJriBzId8lUQwQ,5,2015-02-26,2015,2,26,4
EoAY1JSVeJriBzId8lUQwQ,3,2015-03-20,2015,3,20,5
EoAY1JSVeJriBzId8lUQwQ,4,2015-03-21,2015,3,21,6
EoAY1JSVeJriBzId8lUQwQ,2,2015-03-29,2015,3,29,0
EoAY1JSVeJriBzId8lUQwQ,2,2015-03-30,2015,3,30,1
EoAY1JSVeJriBzId8lUQwQ,2,2015-04-07,2015,4,7,2
EoAY1JSVeJriBzId8lUQwQ,1,2015-04-07,2015,4,7,2
EoAY1JSVeJriBzId8lUQwQ,2,2015-04-26,2015,4,26,0
EoAY1JSVeJriBzId8lUQwQ,2,2015-04-26,2015,4,26,0
EoAY1JSVeJriBzId8lUQwQ,1,2015-05-08,2015,5,8,5
EoAY1JSVeJriBzId8lUQwQ,1,2015-06-14,2015,6,14,0
EoAY1JSVeJriBzId8lUQwQ,1,2015-06-14,2015,6,14,0
EoAY1JSVeJriBzId8lUQwQ,4,2015-06-20,2015,6,20,6
EoAY1JSVeJriBzId8lUQwQ,4,2015-06-26,2015,6,26,5
EoAY1JSVeJriBzId8lUQwQ,3,2015-06-28,2015,6,28,0
EoAY1JSVeJriBzId8lUQwQ,3,2015-06-30,2015,6,30,2
EoAY1JSVeJriBzId8lUQwQ,4,2015-08-25,2015,8,25,2
EoAY1JSVeJriBzId8lUQwQ,1,2015-08-30,2015,8,30,0
EoAY1JSVeJriBzId8lUQwQ,1,2015-10-16,2015,10,16,5
EoAY1JSVeJriBzId8lUQwQ,1,2015-10-20,2015,10,20,2
EoAY1JSVeJriBzId8lUQwQ,3,2015-10-20,2015,10,20,2
EoAY1JSVeJriBzId8lUQwQ,5,2015-11-05,2015,11,5,4
TfvWSIAMFZ9zI3y2-K6wOA,3,2010-05-21,2010,5,21,5
TfvWSIAMFZ9zI3y2-K6wOA,3,2014-11-01,2014,11,1,6
TfvWSIAMFZ9zI3y2-K6wOA,2,2015-03-19,2015,3,19,4
TfvWSIAMFZ9zI3y2-K6wOA,5,2015-10-20,2015,10,20,2
tU-YtoW339PXJmUGSix_AQ,2,2010-10-29,2010,10,29,5
tU-YtoW339PXJmUGSix_AQ,4,2013-04-23,2013,4,23,2
tU-YtoW339PXJmUGSix_AQ,2,2014-01-02,2014,1,2,4
tU-YtoW339PXJmUGSix_AQ,1,2014-01-17,2014,1,17,5
tU-YtoW339PXJmUGSix_AQ,3,2014-01-25,2014,1,25,6
tU-YtoW339PXJmUGSix_AQ,2,2014-03-28,2014,3,28,5
tU-YtoW339PXJmUGSix_AQ,5,2014-04-27,2014,4,27,0
tU-YtoW339PXJmUGSix_AQ,4,2014-06-23,2014,6,23,1
tU-YtoW339PXJmUGSix_AQ,2,2014-10-11,2014,10,11,6
tU-YtoW339PXJmUGSix_AQ,2,2014-12-31,2014,12,31,3
tU-YtoW339PXJmUGSix_AQ,1,2015-01-11,2015,1,11,0
tU-YtoW339PXJmUGSix_AQ,3,2015-03-30,2015,3,30,1
tU-YtoW339PXJmUGSix_AQ,2,2015-04-10,2015,4,10,5
tU-YtoW339PXJmUGSix_AQ,2,2015-05-31,2015,5,31,0
tU-YtoW339PXJmUGSix_AQ,3,2015-08-01,2015,8,1,6
6p9TlP2I8S4agxYMNFSDjg,3,2009-03-30,2009,3,30,1
6p9TlP2I8S4agxYMNFSDjg,4,2009-06-24,2009,6,24,3
6p9TlP2I8S4agxYMNFSDjg,4,2010-01-09,2010,1,9,6
6p9TlP2I8S4agxYMNFSDjg,2,2010-11-27,2010,11,27,6
6p9TlP2I8S4agxYMNFSDjg,3,2011-02-24,2011,2,24,4
6p9TlP2I8S4agxYMNFSDjg,2,2011-12-27,2011,12,27,2
6p9TlP2I8S4agxYMNFSDjg,1,2012-05-09,2012,5,9,3
6p9TlP2I8S4agxYMNFSDjg,2,2012-10-28,2012,10,28,0
6p9TlP2I8S4agxYMNFSDjg,2,2012-11-18,2012,11,18,0
6p9TlP2I8S4agxYMNFSDjg,3,2013-01-29,2013,1,29,2
6p9TlP2I8S4agxYMNFSDjg,3,2013-02-05,2013,2,5,2
6p9TlP2I8S4agxYMNFSDjg,4,2013-02-12,2013,2,12,2
6p9TlP2I8S4agxYMNFSDjg,2,2013-02-17,2013,2,17,0
6p9TlP2I8S4agxYMNFSDjg,2,2013-03-02,2013,3,2,6
6p9TlP2I8S4agxYMNFSDjg,3,2013-04-25,2013,4,25,4
6p9TlP2I8S4agxYMNFSDjg,3,2013-06-27,2013,6,27,4
6p9TlP2I8S4agxYMNFSDjg,4,2013-08-29,2013,8,29,4
6p9TlP2I8S4agxYMNFSDjg,4,2013-10-21,2013,10,21,1
6p9TlP2I8S4agxYMNFSDjg,4,2013-12-08,2013,12,8,0
6p9TlP2I8S4agxYMNFSDjg,3,2014-01-06,2014,1,6,1
6p9TlP2I8S4agxYMNFSDjg,4,2014-02-22,2014,2,22,6
6p9TlP2I8S4agxYMNFSDjg,1,2014-05-26,2014,5,26,1
6p9TlP2I8S4agxYMNFSDjg,5,2014-07-08,2014,7,8,2
6p9TlP2I8S4agxYMNFSDjg,2,2014-10-01,2014,10,1,3
6p9TlP2I8S4agxYMNFSDjg,5,2014-10-07,2014,10,7,2
6p9TlP2I8S4agxYMNFSDjg,2,2014-10-25,2014,10,25,6
6p9TlP2I8S4agxYMNFSDjg,3,2014-11-03,2014,11,3,1
6p9TlP2I8S4agxYMNFSDjg,5,2015-01-22,2015,1,22,4
6p9TlP2I8S4agxYMNFSDjg,1,2015-03-23,2015,3,23,1
6p9TlP2I8S4agxYMNFSDjg,3,2015-05-26,2015,5,26,2
6p9TlP2I8S4agxYMNFSDjg,4,2015-05-31,2015,5,31,0
6p9TlP2I8S4agxYMNFSDjg,1,2015-06-01,2015,6,1,1
6p9TlP2I8S4agxYMNFSDjg,4,2015-06-08,2015,6,8,1
6p9TlP2I8S4agxYMNFSDjg,3,2015-08-09,2015,8,9,0
6p9TlP2I8S4agxYMNFSDjg,2,2015-09-19,2015,9,19,6
6p9TlP2I8S4agxYMNFSDjg,3,2015-09-27,2015,9,27,0
6p9TlP2I8S4agxYMNFSDjg,3,2015-11-18,2015,11,18,3
6p9TlP2I8S4agxYMNFSDjg,3,2015-12-23,2015,12,23,3
JDDeaNfb0JXD1NbznSIC9g,4,2005-12-28,2005,12,28,3
JDDeaNfb0JXD1NbznSIC9g,3,2007-07-06,2007,7,6,5
JDDeaNfb0JXD1NbznSIC9g,1,2008-11-22,2008,11,22,6
JDDeaNfb0JXD1NbznSIC9g,5,2009-01-08,2009,1,8,4
JDDeaNfb0JXD1NbznSIC9g,3,2009-10-09,2009,10,9,5
JDDeaNfb0JXD1NbznSIC9g,2,2009-11-30,2009,11,30,1
JDDeaNfb0JXD1NbznSIC9g,1,2010-01-16,2010,1,16,6
JDDeaNfb0JXD1NbznSIC9g,2,2010-02-28,2010,2,28,0
JDDeaNfb0JXD1NbznSIC9g,4,2010-04-16,2010,4,16,5
JDDeaNfb0JXD1NbznSIC9g,4,2010-06-27,2010,6,27,0
JDDeaNfb0JXD1NbznSIC9g,4,2010-07-31,2010,7,31,6
JDDeaNfb0JXD1NbznSIC9g,4,2010-12-14,2010,12,14,2
JDDeaNfb0JXD1NbznSIC9g,3,2011-01-17,2011,1,17,1
JDDeaNfb0JXD1NbznSIC9g,2,2011-02-24,2011,2,24,4
JDDeaNfb0JXD1NbznSIC9g,4,2011-03-08,2011,3,8,2
JDDeaNfb0JXD1NbznSIC9g,4,2011-06-13,2011,6,13,1
JDDeaNfb0JXD1NbznSIC9g,3,2011-07-08,2011,7,8,5
JDDeaNfb0JXD1NbznSIC9g,4,2011-07-17,2011,7,17,0
JDDeaNfb0JXD1NbznSIC9g,3,2011-09-02,2011,9,2,5
JDDeaNfb0JXD1NbznSIC9g,2,2011-09-04,2011,9,4,0
JDDeaNfb0JXD1NbznSIC9g,3,2011-11-08,2011,11,8,2
JDDeaNfb0JXD1NbznSIC9g,1,2011-12-18,2011,12,18,0
JDDeaNfb0JXD1NbznSIC9g,3,2012-01-23,2012,1,23,1
JDDeaNfb0JXD1NbznSIC9g,2,2012-01-29,2012,1,29,0
JDDeaNfb0JXD1NbznSIC9g,3,2012-02-24,2012,2,24,5
JDDeaNfb0JXD1NbznSIC9g,3,2012-03-20,2012,3,20,2
JDDeaNfb0JXD1NbznSIC9g,2,2012-03-22,2012,3,22,4
JDDeaNfb0JXD1NbznSIC9g,4,2012-03-27,2012,3,27,2
JDDeaNfb0JXD1NbznSIC9g,4,2012-04-04,2012,4,4,3
JDDeaNfb0JXD1NbznSIC9g,4,2012-04-21,2012,4,21,6
JDDeaNfb0JXD1NbznSIC9g,2,2012-06-01,2012,6,1,5
JDDeaNfb0JXD1NbznSIC9g,2,2012-08-09,2012,8,9,4
JDDeaNfb0JXD1NbznSIC9g,2,2012-11-25,2012,11,25,0
JDDeaNfb0JXD1NbznSIC9g,3,2013-01-21,2013,1,21,1
JDDeaNfb0JXD1NbznSIC9g,4,2013-04-07,2013,4,7,0
